date,state_id,state_label,state_prob_0,state_prob_1,state_prob_2,state_prob_3
1999-04-29,2,state_2,8.396823517423269e-29,5.036053103812811e-194,1.0,7.705701947464243e-36
1999-04-30,2,state_2,8.456657984284473e-29,5.373078477380428e-194,1.0,7.899009128725481e-36
1999-05-01,2,state_2,8.405783891483384e-29,5.051679933953012e-194,1.0,7.737953236501813e-36
1999-05-03,2,state_2,8.567015700812571e-29,4.7427906431565584e-194,1.0,7.746849468784993e-36
1999-05-04,2,state_2,1.0033272686130266e-28,4.9327339497432037e-194,1.0,8.826971028642275e-36
1999-05-05,2,state_2,1.7343889845283525e-28,1.0736069929639539e-193,1.0,1.6355284477259396e-35
1999-05-06,2,state_2,2.336413551525216e-28,9.514320522999652e-194,1.0,1.9693270570659289e-35
1999-05-07,2,state_2,1.0193191375015423e-28,5.0218999390539754e-194,1.0,9.125108570631167e-36
1999-05-10,2,state_2,1.0048475536174863e-28,4.567897288867003e-194,1.0,8.849344565273267e-36
1999-05-11,2,state_2,1.169953647260076e-28,5.430239154934379e-194,1.0,1.0403255391017166e-35
1999-05-12,2,state_2,1.3343470704018901e-28,6.815452254510453e-194,1.0,1.216751637284689e-35
1999-05-13,2,state_2,1.2697273350298394e-28,5.2115669864416564e-194,1.0,1.090411260135368e-35
1999-05-14,2,state_2,1.2884352541143554e-28,4.9884993260024627e-194,1.0,1.0893998923884952e-35
1999-05-17,2,state_2,1.6923201375849427e-28,6.617460357745e-194,1.0,1.4413647372685607e-35
1999-05-18,2,state_2,1.7858723703989118e-28,5.339826309334641e-194,1.0,1.4147062567719364e-35
1999-05-19,2,state_2,2.1343047350280065e-28,7.072122774946171e-194,1.0,1.7398783734508814e-35
1999-05-20,2,state_2,3.198547949146167e-28,8.251530316189706e-194,1.0,2.4352551823591285e-35
1999-05-21,2,state_2,1.879572237635965e-28,5.1390405921521517e-194,1.0,1.4584216045138775e-35
1999-05-24,2,state_2,2.9746200978839455e-28,6.837775971438461e-194,1.0,2.2136804831235422e-35
1999-05-25,2,state_2,3.098655979176041e-28,7.589949016136367e-194,1.0,2.3382983432308215e-35
1999-05-26,2,state_2,2.42405551745068e-28,8.68864969974609e-194,1.0,2.0307662448680273e-35
1999-05-27,2,state_2,1.2560249178028775e-28,4.056364499227175e-194,1.0,1.017205978974646e-35
1999-05-28,2,state_2,1.6204706511174775e-28,5.805212972529084e-194,1.0,1.3519636100801045e-35
1999-06-01,2,state_2,1.7681803085854437e-28,5.298679539223272e-194,1.0,1.3995235640674102e-35
1999-06-02,2,state_2,1.5658628083464712e-28,5.835172570642856e-194,1.0,1.3181303240279783e-35
1999-06-03,2,state_2,1.4361866565686879e-28,4.6599751793499645e-194,1.0,1.1585473936163291e-35
1999-06-04,2,state_2,3.89437404549351e-28,4.295687352995131e-194,1.0,2.415347855677531e-35
1999-06-07,2,state_2,2.7479178103397947e-28,2.9143253105684604e-194,1.0,1.6852035275611176e-35
1999-06-08,2,state_2,3.3416714916837947e-28,2.6918454320716586e-194,1.0,1.899422027927964e-35
1999-06-09,2,state_2,2.431560297167374e-28,2.3647527701072376e-194,1.0,1.464201032420152e-35
1999-06-10,2,state_2,2.173426471138089e-28,1.7176589251464187e-194,1.0,1.2407450583881192e-35
1999-06-11,2,state_2,2.3308813561628677e-28,1.585881205018343e-194,1.0,1.2887811956967315e-35
1999-06-14,2,state_2,2.5025970932981257e-28,1.5861997048823693e-194,1.0,1.3631618060318867e-35
1999-06-15,2,state_2,2.1753517050950504e-28,1.6286498275193826e-194,1.0,1.2448469955043956e-35
1999-06-16,2,state_2,1.447876749879604e-27,1.3247266055381134e-193,1.0,8.842789527595275e-35
1999-06-17,2,state_2,2.1765890543159593e-28,1.6594562757029004e-194,1.0,1.2651093938727544e-35
1999-06-18,2,state_2,2.3019861700565574e-28,1.620062233435015e-194,1.0,1.3217611107881203e-35
1999-06-21,2,state_2,4.633162090852855e-28,4.681539840537146e-194,1.0,2.9373295974892244e-35
1999-06-22,2,state_2,6.035020948443701e-28,4.629961189543774e-194,1.0,3.5483634392756127e-35
1999-06-23,2,state_2,3.288321903294487e-28,3.551194877795027e-194,1.0,2.1216641451569135e-35
1999-06-24,2,state_2,3.928870587356995e-28,3.368275177489364e-194,1.0,2.3763427876960549e-35
1999-06-25,2,state_2,2.6564424945975153e-28,2.5073016659714953e-194,1.0,1.648543016374951e-35
1999-06-28,2,state_2,3.908735978502436e-28,4.50860011191723e-194,1.0,2.560397426467678e-35
1999-06-29,2,state_2,3.216031229419001e-28,4.0216161486454297e-194,1.0,2.1438800757343476e-35
1999-06-30,2,state_2,3.3764656952205494e-28,4.879661028441686e-194,1.0,2.3296910374300536e-35
1999-07-01,2,state_2,3.1092196600578242e-28,5.0506368759592444e-194,1.0,2.1993319516186507e-35
1999-07-02,2,state_2,3.3235878762046828e-28,6.545049128037231e-194,1.0,2.4599746726079053e-35
1999-07-06,2,state_2,3.802295555079403e-28,7.311109515354365e-194,1.0,2.8312724594562087e-35
1999-07-07,2,state_2,3.7907526548659443e-28,8.996658537221408e-194,1.0,2.954575102505517e-35
1999-07-08,2,state_2,4.103741509427474e-28,1.2398280382953702e-193,1.0,3.366794616423357e-35
1999-07-09,2,state_2,4.230528768634614e-28,1.5715904612635904e-193,1.0,3.614093032302918e-35
1999-07-12,2,state_2,4.100778618168563e-28,1.5993196025887976e-193,1.0,3.5032370293983803e-35
1999-07-13,2,state_2,3.3143001909521425e-28,1.321907800495992e-193,1.0,2.8221620144740936e-35
1999-07-14,2,state_2,2.834380315307391e-28,1.2623738721225376e-193,1.0,2.462274533641905e-35
1999-07-15,2,state_2,2.0539296726644694e-28,8.82534972991788e-194,1.0,1.748074449091551e-35
1999-07-16,2,state_2,2.0060950919277644e-28,9.881510500261856e-194,1.0,1.7521998560743328e-35
1999-07-19,2,state_2,2.0787867577339864e-28,9.906249358815308e-194,1.0,1.7830568721541882e-35
1999-07-20,2,state_2,5.752297013615659e-28,2.2275401567813026e-193,1.0,4.6454620074452655e-35
1999-07-21,2,state_2,1.409023586598783e-28,7.093015524199903e-194,1.0,1.2139625007252171e-35
1999-07-22,2,state_2,2.1674529047365567e-28,8.746390888129859e-194,1.0,1.7487878902004345e-35
1999-07-23,2,state_2,1.0931487189763727e-28,5.024912913627417e-194,1.0,9.078572482857553e-36
1999-07-26,2,state_2,1.7719115784173937e-28,6.690192958538046e-194,1.0,1.3863951141331252e-35
1999-07-27,2,state_2,1.4384356441589685e-28,6.302415168483607e-194,1.0,1.1695062882779603e-35
1999-07-28,2,state_2,1.5778529030902802e-28,6.772107351230344e-194,1.0,1.269854014031832e-35
1999-07-29,2,state_2,1.9353850518004304e-28,6.675551615178641e-194,1.0,1.4582937289565036e-35
1999-07-30,2,state_2,1.4713405635220647e-28,5.734194230246147e-194,1.0,1.141429095556429e-35
1999-08-01,2,state_2,1.5810531801285575e-28,6.587838484163363e-194,1.0,1.2447956978070253e-35
1999-08-02,2,state_2,1.7058888196719952e-28,7.202608456706228e-194,1.0,1.3456849509317448e-35
1999-08-03,2,state_2,1.9606638554677776e-28,8.5048800194421e-194,1.0,1.553101261578355e-35
1999-08-04,2,state_2,2.8102983012613887e-28,1.2049717215946255e-193,1.0,2.2144059633611627e-35
1999-08-05,2,state_2,2.7606698714730486e-28,1.4403525075475758e-193,1.0,2.3018584963708552e-35
1999-08-06,2,state_2,2.596208090081082e-28,1.1676731593677358e-193,1.0,2.0805792938984963e-35
1999-08-09,2,state_2,2.887344162425438e-28,1.3031004192873645e-193,1.0,2.3199557478209418e-35
1999-08-10,2,state_2,2.994870371272588e-28,1.429519701923192e-193,1.0,2.445654706919042e-35
1999-08-11,2,state_2,5.769510048291277e-28,3.223266458751101e-193,1.0,4.971570583494419e-35
1999-08-12,2,state_2,2.465297987817441e-28,9.389736657220909e-194,1.0,1.9282912611686084e-35
1999-08-13,2,state_2,7.625035328770718e-28,3.211973994933854e-193,1.0,6.253432144620277e-35
1999-08-16,2,state_2,1.6092928698314444e-28,4.705183655691044e-194,1.0,1.206190466577887e-35
1999-08-17,2,state_2,1.4309695919605755e-28,4.1869925519483754e-194,1.0,1.0756746613572613e-35
1999-08-18,2,state_2,1.4991757330521432e-28,3.768967378991694e-194,1.0,1.0886065345908719e-35
1999-08-19,2,state_2,1.479956588641152e-28,3.5703619959338846e-194,1.0,1.0673184819938387e-35
1999-08-20,2,state_2,1.5067730831939951e-28,4.212249548452039e-194,1.0,1.1370958939162955e-35
1999-08-23,2,state_2,2.5909018523495153e-28,8.940151625409498e-194,1.0,2.0692588573302358e-35
1999-08-24,2,state_2,1.268077486805727e-28,4.4127538987970535e-194,1.0,1.0112415969709317e-35
1999-08-25,2,state_2,1.8094134424272472e-28,8.449737492441395e-194,1.0,1.560335975261017e-35
1999-08-26,2,state_2,1.9529532201208417e-28,8.186352373350609e-194,1.0,1.6320366992889769e-35
1999-08-27,2,state_2,1.741730610833582e-28,7.649406828050487e-194,1.0,1.4770509727879756e-35
1999-08-30,2,state_2,1.9566181739891486e-28,8.162582499683003e-194,1.0,1.6407239089732275e-35
1999-08-31,2,state_2,1.756065002834782e-28,8.312021566841263e-194,1.0,1.5279969310278282e-35
1999-09-01,2,state_2,1.7699977854125036e-28,8.439802047342533e-194,1.0,1.5422978922710498e-35
1999-09-02,2,state_2,1.7043850363112868e-28,7.498740424567143e-194,1.0,1.4511584779200812e-35
1999-09-03,2,state_2,8.247260721780695e-28,5.657364798133672e-193,1.0,7.903414779692687e-35
1999-09-07,2,state_2,2.0428723870156756e-28,1.1713049339079365e-193,1.0,1.8491732951417616e-35
1999-09-08,2,state_2,2.139871155782357e-28,1.0802314032571115e-193,1.0,1.869631227829395e-35
1999-09-09,2,state_2,1.7552184852178208e-28,9.297389910084354e-194,1.0,1.55427083289641e-35
1999-09-10,2,state_2,1.6981800574170746e-28,8.885904434228466e-194,1.0,1.4955694952795589e-35
1999-09-13,2,state_2,1.7418060145823943e-28,6.902313614743135e-194,1.0,1.4233690686171898e-35
1999-09-14,2,state_2,1.472160203068274e-28,6.615762521805384e-194,1.0,1.2412884382440837e-35
1999-09-15,2,state_2,1.9608211531790978e-28,7.451470321357704e-194,1.0,1.5768983115204072e-35
1999-09-16,2,state_2,1.3262945460398535e-28,5.416841584634669e-194,1.0,1.0862244834284634e-35
1999-09-17,2,state_2,2.4522189135227783e-28,1.260016179911669e-193,1.0,2.129408886404731e-35
1999-09-20,2,state_2,1.3319227480896827e-28,5.669882347741778e-194,1.0,1.0939754954213791e-35
1999-09-21,2,state_2,2.1871814102772123e-28,7.199463327580223e-194,1.0,1.6737676591453715e-35
1999-09-22,2,state_2,1.4127473384612333e-28,5.577824551044627e-194,1.0,1.1349151699717651e-35
1999-09-23,2,state_2,5.1185373375537155e-28,1.4558660304298127e-193,1.0,3.75697815475265e-35
1999-09-24,2,state_2,1.174038262182876e-28,4.1961184658834835e-194,1.0,9.159878264141926e-36
1999-09-27,2,state_2,1.214333414711785e-28,4.501030452758823e-194,1.0,9.549190558268177e-36
1999-09-28,2,state_2,1.2298866707181015e-28,4.474036744646267e-194,1.0,9.593413845768781e-36
1999-09-29,2,state_2,1.7780628284038174e-28,5.475391153532269e-194,1.0,1.3193837493085694e-35
1999-09-30,2,state_2,1.4924039736806053e-28,5.415124913794724e-194,1.0,1.1547476878155248e-35
1999-10-01,2,state_2,1.4890521885077459e-28,5.1800912196185144e-194,1.0,1.1339764780604846e-35
1999-10-04,2,state_2,2.487987896997788e-28,9.808487930174451e-194,1.0,1.9576882535325316e-35
1999-10-05,2,state_2,1.7150410255803002e-28,6.381527440715871e-194,1.0,1.3260176777709568e-35
1999-10-06,2,state_2,2.0736009348139223e-28,9.086445722923306e-194,1.0,1.672829492465294e-35
1999-10-07,2,state_2,1.4337187264785057e-28,6.014330097491099e-194,1.0,1.1369718276949633e-35
1999-10-08,2,state_2,1.3925634007209549e-28,6.954896813526318e-194,1.0,1.1553725573706076e-35
1999-10-11,2,state_2,1.3207094138054082e-28,7.873238597887395e-194,1.0,1.1455316059655815e-35
1999-10-12,2,state_2,1.6975998183148218e-28,8.683781173584366e-194,1.0,1.4077414502386714e-35
1999-10-13,2,state_2,2.173217164001736e-28,1.0511496355531162e-193,1.0,1.7741274643435944e-35
1999-10-14,2,state_2,1.0657825469245683e-28,6.372087461541257e-194,1.0,9.195733917611146e-36
1999-10-15,2,state_2,2.06808852164961e-28,1.0377496155275273e-193,1.0,1.6958853903958136e-35
1999-10-18,2,state_2,1.1023945543057518e-28,6.105054209309098e-194,1.0,9.287831772053127e-36
1999-10-19,2,state_2,9.668792041397238e-29,5.742064176325883e-194,1.0,8.337133294660406e-36
1999-10-20,2,state_2,1.9634916657804258e-28,1.347467441828999e-193,1.0,1.7670811866611863e-35
1999-10-21,2,state_2,1.2205967343976537e-28,7.704800208246209e-194,1.0,1.0768258799249034e-35
1999-10-22,2,state_2,1.05933415973199e-28,5.883624711229804e-194,1.0,9.015723906218474e-36
1999-10-25,2,state_2,1.0540502652332635e-28,5.967005431637223e-194,1.0,9.012501175944242e-36
1999-10-26,2,state_2,1.1356808895362556e-28,5.96288660032325e-194,1.0,9.51722252574079e-36
1999-10-27,2,state_2,1.0922768359999244e-28,5.768665376015384e-194,1.0,9.180457607427277e-36
1999-10-28,2,state_2,2.854794869640701e-28,1.87310649324335e-193,1.0,2.549809806090658e-35
1999-10-29,2,state_2,2.735112619035863e-28,2.2200187518870135e-193,1.0,2.5721049021590844e-35
1999-11-01,2,state_2,1.0711263495301044e-28,7.734243311916268e-194,1.0,9.696843379089018e-36
1999-11-02,2,state_2,9.8727230590995e-29,7.953838021587723e-194,1.0,9.204681269275978e-36
1999-11-03,2,state_2,1.2540409773700772e-28,1.3625993415238197e-193,1.0,1.2649494232312003e-35
1999-11-04,2,state_2,1.079334553374075e-28,1.3822564602075116e-193,1.0,1.1352099207333156e-35
1999-11-05,2,state_2,1.2275177399405194e-28,1.9455378496731985e-193,1.0,1.3649222654616226e-35
1999-11-08,2,state_2,2.105344964216289e-28,4.723175617082615e-193,1.0,2.5666508990725723e-35
1999-11-09,2,state_2,2.865980383980314e-28,6.868080918755442e-193,1.0,3.5545797498967267e-35
1999-11-10,2,state_2,4.878695452362062e-28,1.6792938962403152e-192,1.0,6.660132974449699e-35
1999-11-11,2,state_2,9.11774986211695e-28,4.5442421267541105e-192,1.0,1.3640773104473435e-34
1999-11-12,2,state_2,1.6689794153888457e-27,1.1774340600448393e-191,1.0,2.7162980688311275e-34
1999-11-15,2,state_2,2.0976742209924143e-27,1.7044987427654206e-191,1.0,3.5138699102889413e-34
1999-11-16,2,state_2,1.835653695644722e-27,1.6756471361881462e-191,1.0,3.149095475262904e-34
1999-11-17,2,state_2,1.648054779424627e-27,1.7881345045558365e-191,1.0,2.9401252248353577e-34
1999-11-18,2,state_2,4.1494924551766846e-27,7.008561380768049e-191,1.0,8.250718749797094e-34
1999-11-19,2,state_2,4.4304862481159005e-27,9.612546726342651e-191,1.0,9.291285173197775e-34
1999-11-22,2,state_2,6.137580918246884e-27,1.3669691815205499e-190,1.0,1.2830154153727607e-33
1999-11-23,2,state_2,3.768918413138611e-27,1.0699778001583473e-190,1.0,8.317542488483527e-34
1999-11-24,2,state_2,7.018737097575944e-27,2.947621347988536e-190,1.0,1.7003728490956108e-33
1999-11-26,2,state_2,2.8499164486971053e-27,1.1535809250716652e-190,1.0,6.7446504390791125e-34
1999-11-29,2,state_2,2.745628633500327e-27,1.0216893228285929e-190,1.0,6.296663249868721e-34
1999-11-30,2,state_2,4.488832625222883e-27,1.3703767003557776e-190,1.0,9.700407825367097e-34
1999-12-01,2,state_2,8.508985309548936e-28,3.4676059067923523e-191,1.0,1.9712754163757275e-34
1999-12-02,2,state_2,9.78348854434339e-28,4.534188150338002e-191,1.0,2.3254931899726967e-34
1999-12-03,2,state_2,7.583638319501537e-28,4.154266558005625e-191,1.0,1.858851860628835e-34
1999-12-06,2,state_2,7.269454098248203e-28,4.686535386177924e-191,1.0,1.8360259602287591e-34
1999-12-07,2,state_2,7.882764640219499e-28,5.710318319364032e-191,1.0,2.0303295806890532e-34
1999-12-08,2,state_2,9.702625863103919e-28,7.283602037847379e-191,1.0,2.4974207039386787e-34
1999-12-09,2,state_2,7.37942954635589e-28,6.410621985109175e-191,1.0,1.9553562677053108e-34
1999-12-10,2,state_2,7.61809272622128e-28,7.416157904017513e-191,1.0,2.060323784609491e-34
1999-12-13,2,state_2,9.886741511361261e-28,1.1988030418903705e-190,1.0,2.8047732216879736e-34
1999-12-14,2,state_2,1.3197642834865138e-27,1.4226008738882757e-190,1.0,3.596320430223446e-34
1999-12-15,2,state_2,1.212722704674511e-27,1.7901259289845535e-190,1.0,3.5658565344656894e-34
1999-12-16,2,state_2,1.8910046711635813e-27,3.6638645565451495e-190,1.0,5.908178519053086e-34
1999-12-17,2,state_2,1.9591439298953314e-27,4.553051224634212e-190,1.0,6.339613954027984e-34
1999-12-20,2,state_2,3.67089173385211e-27,1.2737983516027172e-189,1.0,1.3071987131759975e-33
1999-12-21,2,state_2,1.1562941111661862e-25,1.1434874571541279e-187,1.0,5.363911687822663e-32
1999-12-22,2,state_2,6.060430480908278e-26,7.466320557881069e-188,1.0,2.929071446482446e-32
1999-12-23,2,state_2,2.2658237060423267e-25,5.037375811398386e-187,1.0,1.266064533494117e-31
1999-12-24,2,state_2,1.0630200033642255e-24,3.563690498338655e-186,1.0,6.564267934229156e-31
1999-12-27,2,state_2,3.934173837990217e-24,1.8099632265175138e-185,1.0,2.622945610501701e-30
1999-12-28,2,state_2,5.984692463154417e-24,3.3130534301422675e-185,1.0,4.15934763052661e-30
1999-12-29,2,state_2,1.502389353826795e-23,1.3734211676968448e-184,1.0,1.1809882030103623e-29
1999-12-30,2,state_2,8.385562317684652e-24,6.757870065150827e-185,1.0,6.298498791976932e-30
1999-12-31,2,state_2,8.423110216361123e-24,8.361491744002534e-185,1.0,6.623104220795486e-30
2000-01-01,2,state_2,1.0694787147408427e-23,1.265172390771796e-184,1.0,8.733531666260465e-30
2000-01-03,2,state_2,6.699279574632866e-23,1.4594161996970294e-183,1.0,6.376507319574658e-29
2000-01-04,2,state_2,1.4082276061187146e-21,1.585692851837957e-182,1.0,1.1169753644245285e-27
2000-01-05,2,state_2,9.664224940038083e-24,1.1190905685172458e-184,1.0,7.589675682156722e-30
2000-01-06,2,state_2,1.310582338273524e-22,1.0629314024671147e-183,1.0,9.179208349893436e-29
2000-01-07,2,state_2,5.939081548102115e-20,1.3717420941313177e-180,1.0,5.542121219570523e-26
2000-01-10,2,state_2,8.968043527614889e-25,1.382213755276755e-185,1.0,7.31209727306995e-31
2000-01-11,2,state_2,2.042297961660474e-24,1.510919578201774e-185,1.0,1.3574516209381955e-30
2000-01-12,2,state_2,2.0055556074388506e-25,1.2578485717816426e-186,1.0,1.2649132298497438e-31
2000-01-13,2,state_2,1.0025319862677412e-24,9.025825984976949e-186,1.0,6.995789593152561e-31
2000-01-14,2,state_2,7.072469556613928e-26,5.257575107621802e-187,1.0,4.648453294800006e-32
2000-01-18,2,state_2,4.009603694869196e-26,2.7674306456594075e-187,1.0,2.57047131355554e-32
2000-01-19,2,state_2,4.7130983572435887e-26,4.626685196501125e-187,1.0,3.319320530944749e-32
2000-01-20,2,state_2,3.0986564426806065e-26,2.8642769708147747e-187,1.0,2.143363042114924e-32
2000-01-21,2,state_2,2.5091999671657235e-26,3.094846393759155e-187,1.0,1.879587748897007e-32
2000-01-24,2,state_2,1.1117284110891012e-25,8.643396700556073e-187,1.0,7.383908477112709e-32
2000-01-25,2,state_2,9.58067240518223e-27,9.743317563163393e-188,1.0,6.862279344815346e-33
2000-01-26,2,state_2,2.3000441884499865e-26,1.5014234188035757e-187,1.0,1.4601740085176292e-32
2000-01-27,2,state_2,3.919264960906692e-27,3.15594216649665e-188,1.0,2.648057938396384e-33
2000-01-28,2,state_2,2.2530058978614086e-26,1.1644470012139801e-187,1.0,1.3487072603381403e-32
2000-01-31,2,state_2,5.5423659137455206e-27,4.340805299431783e-188,1.0,3.741434499760748e-33
2000-02-01,2,state_2,1.617189559933993e-27,1.1372326643149386e-188,1.0,1.0639514914827623e-33
2000-02-02,2,state_2,7.042389537847018e-28,3.9963583833219e-189,1.0,4.428722257731971e-34
2000-02-03,2,state_2,1.80975408608832e-27,1.4207749808410507e-188,1.0,1.2453779224540544e-33
2000-02-04,2,state_2,6.045618573073235e-28,4.347509959639878e-189,1.0,4.040877710771754e-34
2000-02-07,2,state_2,4.94123148159298e-28,2.590794630630743e-189,1.0,3.0385205171649166e-34
2000-02-08,2,state_2,1.8970384360115633e-27,2.032901798272538e-188,1.0,1.4073406574789754e-33
2000-02-09,2,state_2,2.1723615891349827e-27,1.7470179739008106e-188,1.0,1.4907327900326448e-33
2000-02-10,2,state_2,1.7878773530207685e-27,2.7845813398337967e-188,1.0,1.4599649285880366e-33
2000-02-11,2,state_2,1.2095184675521456e-27,1.2530045799045938e-188,1.0,8.801656895982675e-34
2000-02-14,2,state_2,7.119566018720466e-28,8.695291639804327e-189,1.0,5.4135847091781475e-34
2000-02-15,2,state_2,8.21944238699598e-28,1.1853021590910622e-188,1.0,6.544178684085598e-34
2000-02-16,2,state_2,1.0142393413350892e-27,1.5051074812526483e-188,1.0,8.139140390140093e-34
2000-02-17,2,state_2,2.077411176398557e-27,4.4430689667655686e-188,1.0,1.846634842423116e-33
2000-02-18,2,state_2,6.072714701382414e-27,9.070919759900689e-188,1.0,4.915466711101987e-33
2000-02-22,2,state_2,1.9300130021747372e-27,3.472617536879675e-188,1.0,1.649884513788589e-33
2000-02-23,2,state_2,2.206942872181634e-26,7.069202816338345e-187,1.0,2.2015268146852808e-32
2000-02-24,2,state_2,7.85329200207455e-27,3.1731921228516517e-187,1.0,8.267821028237195e-33
2000-02-25,2,state_2,8.003069533349215e-27,2.392460552746353e-187,1.0,7.7317566300503e-33
2000-02-28,2,state_2,2.9453516727296395e-27,8.767267689680697e-188,1.0,2.8365588160978967e-33
2000-02-29,2,state_2,2.0950270365927883e-27,5.2679037661355354e-188,1.0,1.926473416641008e-33
2000-03-01,2,state_2,1.1831044437109573e-27,2.49427851028907e-188,1.0,1.02954120635965e-33
2000-03-02,2,state_2,1.6672658357968096e-27,2.3997479883491228e-188,1.0,1.3017260387486417e-33
2000-03-03,2,state_2,1.1312360516681488e-26,3.3614474521764345e-187,1.0,1.0663563870087345e-32
2000-03-06,2,state_2,1.5719223111541228e-27,5.593849180570589e-188,1.0,1.5303230820684793e-33
2000-03-07,2,state_2,2.3333419631482933e-27,8.466587335041138e-188,1.0,2.267030848065999e-33
2000-03-08,2,state_2,2.348195799328866e-27,1.2183818726799163e-187,1.0,2.4954481201561507e-33
2000-03-09,2,state_2,1.184009444990669e-26,1.2967544617446008e-186,1.0,1.530596983417008e-32
2000-03-10,2,state_2,1.133747113904155e-26,1.4484742554145956e-186,1.0,1.5116657282089382e-32
2000-03-13,2,state_2,3.2790258611579447e-26,4.047454066347486e-186,1.0,4.3254710534634987e-32
2000-03-14,2,state_2,3.351578279493332e-26,3.265973803478969e-186,1.0,4.1230826586338806e-32
2000-03-15,2,state_2,1.81801223735205e-26,1.403864009701575e-186,1.0,2.0720427628225472e-32
2000-03-16,2,state_2,2.5400405608521238e-26,3.330585512546849e-186,1.0,3.3233678675112796e-32
2000-03-17,2,state_2,2.7738833860582485e-27,3.034446684121993e-187,1.0,3.4104564085569745e-33
2000-03-20,2,state_2,4.25772779238073e-27,3.462819915801773e-187,1.0,4.7713651204154576e-33
2000-03-21,2,state_2,6.019049179677411e-27,6.356440348102092e-187,1.0,7.180948429979202e-33
2000-03-22,2,state_2,4.145251458288426e-27,3.8302279769661744e-187,1.0,4.71051775693769e-33
2000-03-23,2,state_2,4.532404765468671e-27,5.801803402336323e-187,1.0,5.552255114405409e-33
2000-03-24,2,state_2,4.991415747927132e-27,9.784407400781135e-187,1.0,6.78075706402086e-33
2000-03-27,2,state_2,5.836053839451786e-27,1.4122742443827345e-186,1.0,8.286577463390586e-33
2000-03-28,2,state_2,1.375807617986418e-26,2.88192893701654e-186,1.0,1.8561819509948947e-32
2000-03-29,2,state_2,3.757968797052368e-26,6.687673577709816e-186,1.0,4.794679088110601e-32
2000-03-30,2,state_2,1.7120430656920844e-26,3.3043599280981053e-186,1.0,2.19613648085248e-32
2000-03-31,2,state_2,2.069588184228864e-26,4.776219532605344e-186,1.0,2.7539695723165345e-32
2000-04-01,2,state_2,1.821756628798898e-26,4.134323052819405e-186,1.0,2.3844126424434994e-32
2000-04-03,2,state_2,3.3478139610168756e-25,6.220592220700349e-185,1.0,4.088137202859102e-31
2000-04-04,2,state_2,2.5570821650162964e-26,7.230853874042042e-186,1.0,3.443050067083781e-32
2000-04-05,2,state_2,3.84745713249825e-26,1.1236162161244012e-185,1.0,5.170587114897602e-32
2000-04-06,2,state_2,4.5244896936219767e-26,1.672105995190194e-185,1.0,6.511868482689879e-32
2000-04-07,2,state_2,7.219663154514985e-26,2.7689716781065345e-185,1.0,1.0593814165398959e-31
2000-04-10,2,state_2,4.9863196907746045e-25,1.0965251630400405e-184,1.0,6.217461379222696e-31
2000-04-11,2,state_2,1.2052147212637248e-25,3.610875628250938e-185,1.0,1.616769336339114e-31
2000-04-12,2,state_2,2.4642799398698698e-23,9.671625537185463e-183,1.0,3.447568155697491e-29
2000-04-13,2,state_2,4.55592853124885e-22,4.0457886676094684e-181,1.0,7.748636553659745e-28
2000-04-14,2,state_2,8.247681702644466e-17,1.781051034239446e-175,0.9999999999999999,1.7243517409144042e-22
2000-04-17,2,state_2,5.239841382326196e-13,5.597547806650925e-171,0.999999999999476,1.7703275233850067e-18
2000-04-18,2,state_2,5.0901574097824284e-17,3.758551641730008e-175,1.0,1.509350846027602e-22
2000-04-19,2,state_2,1.182802875634657e-16,6.29071004170748e-175,0.9999999999999999,3.1964952729420566e-22
2000-04-20,2,state_2,5.441470730184611e-17,2.556586595433791e-175,1.0,1.4541694802340483e-22
2000-04-21,2,state_2,3.520329810591735e-18,1.2980543547137674e-176,1.0,9.10948724068986e-24
2000-04-24,2,state_2,4.703961831763403e-19,8.885391082345338e-178,1.0,1.0459275024856267e-24
2000-04-25,2,state_2,1.200973279191862e-19,2.1576235634606314e-178,1.0,2.815966319898049e-25
2000-04-26,2,state_2,1.1686507648614177e-21,7.375526324719766e-181,1.0,2.0766615757204203e-27
2000-04-27,2,state_2,2.2701219243201443e-22,1.4920434215659693e-181,1.0,4.294973903250081e-28
2000-04-28,2,state_2,4.990013659613644e-24,1.7320579498296065e-183,1.0,8.249533827857235e-30
2000-05-01,2,state_2,1.2706454424493345e-25,1.8007390919168364e-185,1.0,1.7128356370618538e-31
2000-05-02,2,state_2,1.2875152100452172e-24,8.474615846688042e-185,1.0,1.4388197235262098e-30
2000-05-03,2,state_2,8.68517133574175e-26,5.3762564191864155e-186,1.0,9.861091465906174e-32
2000-05-04,2,state_2,7.391007621499806e-26,3.880727568426539e-186,1.0,8.241002099100777e-32
2000-05-05,2,state_2,9.101927660207884e-26,3.5913012992387e-186,1.0,9.740077308675042e-32
2000-05-08,2,state_2,6.1324027904358875e-25,6.373288647646497e-186,1.0,4.798482375556779e-31
2000-05-09,2,state_2,6.677251264726734e-25,4.8457168253700856e-186,1.0,4.906651560171995e-31
2000-05-10,2,state_2,6.046431153574606e-23,3.209748338867288e-184,1.0,4.143927424148743e-29
2000-05-11,2,state_2,1.358205882586121e-23,1.5485715647460924e-184,1.0,1.1793980080998037e-29
2000-05-12,2,state_2,9.764152402442578e-25,8.540183925054332e-186,1.0,7.840923700120712e-31
2000-05-15,2,state_2,4.60313060319746e-24,4.049534664344899e-185,1.0,3.766027607634252e-30
